RF_mean,RF_rms,RF_var,RF_wl,BF_mean,BF_rms,BF_var,BF_wl,ST_mean,ST_rms,ST_var,ST_wl
6.013409574484417,6.157569720694633,1.7545701547145318,4.946900151641331,3.820910866326266,3.829330667948753,0.06441351608270299,1.8750853624336719,7.192870939255088,7.366148867561309,2.5227567902943777,6.288810814367617
7.112850610345236,7.376324125573666,3.8175138004315157,5.3171876304510635,3.984720164538444,3.999095670463268,0.11477139183877245,1.5064485605275983,7.971446164350123,8.178746990969488,3.3479483911601733,7.291583526172993
8.374675148602297,8.553029436957642,3.019128704847094,5.157265381464134,4.1824216246330845,4.203707721119666,0.17850795840264794,1.9368266135814327,8.280660734893225,8.420206092294762,2.3305284303154226,8.771592276145396
9.401644586016346,9.439058359384827,0.7049017901021043,3.864331069707629,4.758615571123709,4.811523502753487,0.5063362638081614,2.8466742897212414,8.306351861932203,8.437042673015387,2.1882078120580597,7.913486435304751
10.224815315481397,10.255531561788755,0.6290793791424013,4.004075214813843,5.192857622522083,5.24956479241327,0.5921602219592668,3.8227510716651087,7.959885488482055,8.053897708782648,1.5054913137871713,7.206728863963791
11.230547307976176,11.347783114823102,2.6469887843733546,4.939085040527955,4.8971956906001175,5.045438352811059,1.4739225399844094,6.212465574951726,7.085103263191972,7.155882594845731,1.0079674611225224,8.066772438926682
12.430779108776301,12.58686138039854,3.904810158178951,5.382835407705185,4.687431585146469,4.91242105509453,2.1598657571073203,9.738679095829283,6.542611573066467,6.692273081514747,1.980752801543614,7.7023005009698835
13.84419371304854,13.938498235043568,2.620033483899913,5.905770176487033,5.835924110921187,6.623234742070092,9.80922822013303,15.143071364157187,6.698766981299205,6.872443814165735,2.357004909120405,9.176144709115542
15.469547248212688,15.563000668915588,2.900097755982253,7.923248981533412,7.480523970424643,8.616178442792839,18.280292085950386,16.984170294860455,6.731441094164399,6.920300106034556,2.5782543533766926,10.228369970561083
18.664410640550926,19.336862438848584,25.55402441984259,18.42794602930077,8.504311156373019,9.238216978885383,13.021344704555577,19.09581729238623,6.396437845813435,6.655373022806018,3.3795729573396938,10.62930355272034
24.144487011569563,25.617304160286917,73.29001938880205,23.825830037138502,9.236800030011345,9.634684942182645,7.508679140703403,17.826825160120787,6.194439723737341,6.52421006810671,4.194233521769806,10.757548663388754
28.236603023568197,29.20583872249835,55.67526517400379,33.89768873547546,9.341536811461678,9.710169775198791,7.0230870632905145,14.419109448210843,5.847439515665083,6.130957676097003,3.396093136731275,9.210539169600692
29.405013933628247,30.004519348935872,35.61633692379575,34.08952222902924,8.836752606026218,9.094901132544111,4.6290299906410235,14.059118210201493,5.395420156366964,5.537428249487344,1.5525529544895589,7.086893724919879
28.85307306687666,29.489428433615863,37.1265639388284,27.18742265692552,8.837897188605929,9.073540024075557,4.220701852132445,11.413364058818804,5.858980803275568,5.974168926620139,1.3630383106420154,4.19104201308882
26.87609920703975,27.200361045263826,17.534932406062918,23.77766505357347,8.894980314461158,9.102220567431052,3.72974446351334,8.340913349851732,6.682967796599512,6.699491594871775,0.22112905937143523,3.057370091018595
26.242614360269503,26.4233604810985,9.519170652254711,13.152836837559633,7.865773349810071,8.028474739411763,2.5860162507904123,5.741668524372145,7.106265403743725,7.12774230698632,0.30570240635769447,2.0074103266993326
27.763348595796007,27.851265946022266,4.889489544371662,8.822434938963301,6.969838638297228,6.9795270811911285,0.1351476331794105,3.2011310125184407,7.54547817471459,7.575926579501262,0.46042265289948664,2.1475743540078236
28.53105156522854,28.547290167882075,0.9268725115268245,6.850317684615838,7.103875740471827,7.119729377877128,0.2254958781424976,2.209323296552987,8.083840400847302,8.104928345206007,0.3413878545527092,1.935674940271249
26.745086638947765,26.939722946140815,10.449013090003769,10.869035236752453,7.35043697806283,7.372496793586308,0.32478520296695934,2.342037016731142,8.455548816884347,8.46375769454167,0.1388885171990624,1.402188851463917
23.89507163182004,24.310942351131004,20.047469710204233,11.696260243387947,7.584012519748603,7.598138971454206,0.21446992982760038,2.1734420858955303,8.710761101797281,8.713870363955555,0.054177747238340554,1.3905246583315556
21.598769213485685,21.923851143640068,14.148417431070706,14.1394906627553,7.869626344032628,7.87153127732482,0.029985855210549164,1.6000223833863663,8.986806446900177,8.992245444699732,0.09778802367649611,1.2839555706293364
20.44363924190014,20.56112132671592,4.817324758972761,13.994830844947241,8.003466098688564,8.008768558949184,0.08490423795587439,1.7825373576783612,9.275985915483586,9.289823158665607,0.2568996150299703,2.1493661776445254
21.507690787167043,21.73883698291479,9.99627037335368,10.72927353631233,8.579673420437341,8.64455345449698,1.117508426296697,3.8924917456914283,10.220754645957209,10.33090559244438,2.263784827142668,5.7648327459842665
24.41037995950423,24.713750835302786,14.902830582063416,13.423351135966591,9.692929806290293,9.841682780856548,2.9058317293375215,4.6712758209118865,11.848871129454196,12.10041471135092,6.024289144264621,6.9270731820443405
27.7311888355211,28.00183446898547,15.083899397132884,12.459860231057302,10.577494287703821,10.685580336639307,2.298241724365612,5.754607328131948,12.91606503770313,13.093688198830291,4.619934590010513,9.742045924401571
29.784084907793176,29.90725119224752,7.3519600815576185,13.025624046544365,11.223946011194585,11.255743437783364,0.7147962749924089,5.518741968089239,13.363575703361438,13.458174356818416,2.5373014390527002,9.546367481764328
30.250617512980224,30.320090452797984,4.208025149225434,12.215611235673581,11.654671013295795,11.666845315972127,0.2839231986635899,3.8427792932178306,13.341179080884363,13.426178010716866,2.275196707230522,6.607501847718559
30.975203704222423,31.085075023639252,6.818644707206411,18.462571468660595,11.623476196640235,11.634079739255556,0.24661248549446413,3.3170838664265734,12.624207169269196,12.655241797698244,0.7845383055809444,5.346862928228445
34.10333013206856,34.83265943299779,50.27703707835468,28.15360738296323,11.688402033950629,11.69747006741175,0.2120638707326387,2.598743246166462,12.258314366282566,12.263718429242545,0.13251860913364333,2.6703460339638134
38.41813913039039,39.44231832414547,79.74306054118843,31.315819794019617,12.321846069845497,12.350373568090864,0.703836702430574,4.90079106734111,12.805895823657668,12.832372971365213,0.6788282298515582,4.961382977007817
41.28873079205515,41.81642402041649,43.85402743646275,36.35538342882106,13.596889405011934,13.773237179073242,4.8266608988796715,7.262969384844496,14.265307344950374,14.48990420687976,6.458330278656617,8.781809973853566
45.245417600469025,45.55524531928331,28.13256225925159,46.22218107865955,15.156573126951944,15.394445378241153,7.267239551008572,7.902194178013351,16.50251006428867,16.91943515588436,13.934447572226839,9.894032176230168
50.659457679174075,51.7891990913671,115.74049017722979,45.446476960094905,16.412747203258444,16.521591891301526,3.5847278646523946,8.48707174015127,18.648162210257023,18.908448594121342,9.775474416471205,11.601896359778195
55.78311291715111,57.272229438317964,168.35257810770327,40.495646494191504,17.459363290588744,17.480245575349404,0.7296188617646212,7.803012600959695,19.923409106635127,19.983048928820722,2.3800140612914977,9.398495906317699
64.26405098180818,65.07549142635014,104.95133578852891,43.34729672714024,18.128088747834582,18.164296888890657,1.3140798183959979,5.722193708552005,20.302972094531174,20.33080394793927,1.1309132982314778,5.934718443394814
72.8446564892263,73.13422760283763,42.27126803027977,28.2279526921292,18.67839434246909,18.74257157481274,2.4015740241971235,5.901474645879123,19.8617411610439,19.877690189705405,0.6338053296049521,5.699925365478698
76.02639135607382,76.25262463973719,34.4505818217607,26.91948838338456,20.116348020229367,20.1989459881613,3.3299613616716033,6.6640208582413045,19.15545038981696,19.172417064971956,0.6502964764891094,5.144676924501603
77.04518280493242,77.19233001044765,22.695618996402928,28.891109673978235,21.39236530877789,21.43767056955899,1.9404259447318555,5.370635314331221,18.751230528163173,18.78497208618385,1.2665299583876795,5.47163793096469
78.22755608926701,78.33486620519702,16.80073168669941,26.72720905265828,22.147235377944643,22.17411491610004,1.1913374263275993,6.314393789567717,19.18865869531245,19.288592174337072,3.845165542707121,11.436696782462896
78.14266147408948,78.24221875946698,15.569254150137414,24.39330031796267,23.45709580450867,23.501324570493043,2.0769129857619686,7.559964482612948,21.410209476391607,21.909794007449488,21.642003625900507,14.89952148570563
77.62237103010429,77.7103669433072,13.66864612827876,20.83374435331048,24.352614085512247,24.41107492050733,2.8507659767323528,6.837023378108896,24.020150782459737,24.53200860831331,24.8518027462572,17.270355376146586
79.03034618836054,79.07787838404057,7.515231068996704,24.760173359357793,25.082953351350042,25.126184593404105,2.1706033958156032,6.711313261256759,25.72624327492201,25.942476548847303,11.172496447022517,18.819762144569285
82.2041102234486,82.39990386980064,32.228420123501586,29.149189377058477,26.068019465904182,26.075295290703785,0.3793856226396998,5.468450128086644,26.01521712616557,26.166623360964405,7.900655993029574,12.50342161832577
86.38963606763544,86.88277649641687,85.4476318278269,30.094670692517013,26.16180944640337,26.16540661989669,0.18823007461279664,3.708553049406131,24.286232469950097,24.435867423197227,7.290529139613143,8.703819856765904
91.14542687682902,91.52842264785157,69.96331184436191,32.094077069388376,26.311502902946298,26.316145079206187,0.24430681807645485,3.633609525726534,22.58020601840752,22.608974693033257,1.3000328364911262,4.963926407443534
93.72893862749453,93.8542959498229,23.51493200030666,30.432867397661028,26.27422398484871,26.285379660221686,0.5863378759966161,6.296115508846608,21.788747189771904,21.799025323722162,0.4480009644872347,3.725426667354178
91.89363421841179,92.12319996616594,42.243962138933114,22.189400241027357,24.916865997788182,25.022549925320654,5.277793613432017,9.045901125028962,21.009673183557133,21.02958922981942,0.8372558950569853,4.019632753999463
87.52394946544023,87.73603421738214,37.16997016471839,19.91659594600185,23.43744173629564,23.616317605670364,8.416782109643215,9.88353585446777,20.996170453811974,21.024057008115697,1.1717993549717867,7.315301882683372
84.62898859219871,84.68285249115557,9.119795900311777,17.566333481771792,22.805641382081607,22.94458626715121,6.356760122630878,15.448890552914005,22.12678839036942,22.280120170684956,6.808990347975783,10.572763790255046
84.34635959547776,84.38358469401891,6.2809888030186665,15.048840136067014,24.396936965127644,24.872560387793165,23.433726964005864,18.235746766749433,23.49097676582077,23.69589692677152,9.66954175184867,12.023596974654108
83.17714391011708,83.27304483382532,15.962726851955512,22.988964815995487,27.13797843098012,27.675851258685157,29.482869572522706,21.26481072344262,24.112340878918026,24.242283448161473,6.28332411986232,14.552841826825176
81.26778771652111,81.4767292408306,34.00408744607798,28.05636511216423,28.004144871534876,28.3712304363725,20.694586487835956,26.508020754397457,24.183531025283997,24.303993132072748,5.840909312965639,13.662486487644575
81.3740402789504,81.60731927680267,38.02012822576773,35.93643254277899,27.578248550072225,28.007677440384196,23.870202515044912,23.624010976655324,24.215314045429487,24.339240144139044,6.017176475294892,14.127241558355209
82.06019726474062,82.3547237389526,48.424546991058484,37.53250113857199,26.384351856310943,26.704426354649396,16.992364053274486,20.53927846350036,24.680503787511324,24.85352298507683,8.570337564381212,11.804913781131955
83.0525289885006,83.30392656200833,41.821609262744104,31.889860627084715,25.025396080800036,25.144721662525292,5.986578484946799,17.564236000852514,25.85393549531942,25.978572425903273,6.4602446917646015,11.17058803194164
86.24780563269859,86.34275334521277,16.387078776498537,37.008205751204244,24.782907017148865,24.901997091040958,5.916978901565671,13.598893385973092,26.28070736267982,26.348261315959647,3.5552948912823457,10.310016778792527
89.9351130103808,90.21449330828396,50.33025068044572,35.800529938306525,25.06359214288857,25.16007133479738,4.845538467027223,13.396513384723168,25.363351020341735,25.47507992985271,5.680122451314446,6.919599331293249
93.80467875746581,94.325350120475,97.9539185588364,32.3503549257683,25.05811185088728,25.15074785923786,4.6511483473801505,12.233837347894948,24.196500867307932,24.253896597241937,2.7808459280706233,7.71342835148414
98.34328741036043,98.64125463023096,58.69493634930269,36.06959740587199,24.916081585212023,24.997682639243386,4.073015771388458,11.22976998463416,23.993044316412107,24.03026897970238,1.7876516675313496,7.072385169359684
98.2316144466108,98.56031038819381,64.68470702950479,41.19527193673929,25.120231681466038,25.18405185099107,3.210427902876427,10.64138253681772,24.856206763867277,24.92314376003976,3.3320801954876096,5.776131328055804
91.85085277081835,92.71424895246163,159.3528040924852,37.979105391573924,24.744567985407745,24.83365838153107,4.4169438261225205,7.680157677332936,25.389996598858357,25.431118107318444,2.089840898341076,8.705457927137374
87.04479389097993,87.62700112202549,101.69518211627707,53.37878716329523,23.327921599001392,23.4045036655983,3.578865703848696,6.190950855642697,24.864710545932443,24.95973284988782,4.734433404765058,9.395253216680047
86.01094420810756,86.4449132256,74.84049901132047,48.88472123775966,22.351724277845705,22.367989109774502,0.7273586221537209,5.437861619045709,23.251083154781963,23.443785621063785,8.998216375811339,9.028631854924214
87.07710404095178,87.49477395095529,72.91342057002525,37.85545252433522,22.792690323011644,22.846857159357064,2.472149899356402,6.833785074380128,21.244469882211696,21.377707122690293,5.678861247323233,10.315171182407976
90.73751586076033,90.86067172392843,22.364881541757356,34.29749714667295,24.29544900998821,24.446139346682067,7.3448863604601184,7.7978581800177444,21.028050831644414,21.140830716754152,4.755801616234784,12.509943629578196
93.47911342110778,93.56865238325626,16.748062822318477,25.56901473257986,25.53328402581089,25.640703153125052,5.497065043947519,12.18426360719117,22.293215258773735,22.537626900492054,10.957179731760815,12.086080697000828
94.21072605201628,94.34041146198237,24.452331568070964,29.11676266076138,25.14970056176714,25.324239794670238,8.809682831409274,14.840511240514736,23.312396041645037,23.496326010061058,8.60952676856452,13.910337488905075
92.7071911172966,92.9582101104029,46.60554207085263,37.83705323688724,23.54056344034567,23.878689515344096,16.033685881264706,12.780998921746132,24.04968457319553,24.131779927236842,3.9554743863919333,13.436026751847589
90.26605944448175,90.71461988543774,81.18077332474166,38.29218228032161,21.91347528657073,22.124766489092945,9.30489306174407,15.316934007884608,24.509357705989103,24.593825943320176,4.147659370201009,12.087521409388902
87.15299923438847,87.51335697077023,62.94237274414078,32.523103418116335,21.880975292290795,22.082551860327513,8.862016922213954,14.61293258736578,24.741141097703814,24.847992290619853,5.298658058214962,11.443450382252525
83.43250375345951,83.49963238853258,11.205926449042353,26.18644090040401,23.791374511838452,24.106776696177235,15.107181516797322,11.696299694381352,25.2908473628649,25.38323760271428,4.681790864117868,9.641456734608262
82.6593565932391,82.69843896554887,6.462574930352368,14.070841509946632,25.35936645554624,25.504652888097706,7.389851915666836,15.298248684955173,25.858619485872122,25.89556665596874,1.9121707185946588,8.580126348465498
82.73430779493577,82.76728543584777,5.4578521119265835,10.143995226031151,24.94544255193193,25.165953217256575,11.050097221410187,15.71767680318085,25.262304433964637,25.31596116262166,2.7138642730588587,5.466182807680024
80.77177682446623,80.81874199019794,7.589125496805702,9.835876812372405,22.491649473436883,22.978872177850306,22.15427053002915,13.748390852700915,23.916410817478045,23.954814040184786,1.838409309453396,5.444233476417583
80.3869908007275,80.46677999243565,12.834392354791701,25.40688084443677,20.404495701572884,20.69596610082816,11.979568011122026,20.066531971540147,23.912635422749013,23.972928667105176,2.8871760168023597,10.55678531966478
88.07778237659524,89.35093773027334,225.89432490031257,53.15862935839404,21.21716568079293,21.721766267529976,21.66701025498571,20.434726665291276,25.760614722677218,26.044698808184716,14.717065118844102,13.067474005502277
99.17837284781861,101.25071491453076,415.357629962654,64.62884142674147,23.19136537758561,23.79929640499204,28.56708129599068,20.30737440245886,27.128428054424294,27.392740795393657,14.410639579548738,17.19816661358151
105.42658161522864,106.71901137668179,274.18327814387385,88.30594828807614,25.047522703202272,25.325419030759296,13.998455516111887,20.05981945035331,28.19413478441863,28.32533002424738,7.415084740565285,18.037524105255354
105.65156898689973,106.86388199080545,257.635244751163,77.13632393276515,25.993940669011845,26.104506018039498,5.760282941752339,12.90496831714259,28.883571732823267,28.95927861700895,4.379101972404466,13.408718404687864
98.50807930790637,100.00788061683133,297.734496537611,50.418931121412726,24.24849059686814,24.381728923197574,6.479409057886239,11.826410717933232,26.94696741703655,27.054934747675304,5.830441226139274,17.344860777386316
88.60293502295279,89.05160734706983,79.70867641510614,40.12629513115132,21.91406113313292,22.03526662692335,5.326899972915026,9.034300332108138,24.39882428067704,24.70627124610181,15.097212606601715,14.951523471908597
82.67652271273339,82.72988979556608,8.827257717386171,21.157217091705675,21.47386728725939,21.590910825072477,5.040453985403085,13.653265029258325,23.358225581389835,23.682958824838956,15.27583638792285,20.39950781477439
80.87421600171798,80.95716654256583,13.424000708206249,19.048430794357458,22.607176181026535,22.928614893044145,14.63696603355228,16.586585166483484,23.72583037876466,24.14395906324524,20.015732085750255,22.963898503331908
80.40732344509566,80.47911823167,11.550807742888072,21.826305876793967,24.19902158575581,24.575149191840477,18.34531209334215,16.95075838736169,25.036162679839354,25.535380051827275,25.246192659877334,21.018122958443588
77.14918623614726,77.28063811790331,20.300091010595725,32.91919478755641,25.467769959180277,25.641632026880863,8.885986308236902,17.548054397442183,26.391789458026025,26.646048634144606,13.485357016425915,21.234155890060894
74.03153759869735,74.30306601028907,40.27705930203331,33.128679444779635,26.308302151769873,26.3973430550838,4.692958258961772,13.990104840124182,27.326191620702822,27.46548912484428,7.632344375570344,17.93258388063079
74.63836760883837,74.96376483689745,48.68011920957322,41.81117384802745,25.623603696428873,25.684865353965517,3.143241859694557,13.264168168394061,26.96749673745254,27.070835416337758,5.584249853933398,15.343260266741652
74.81160424316998,75.17247796550058,54.125314036980086,47.701343712732736,24.019703169029718,24.101844028114673,3.952745227270742,12.428420643212611,25.870632077584343,25.948759386440937,4.048509601670676,14.356111857689598
72.56211691111744,73.16726548635748,88.1879281284421,53.48974981771983,23.053406746384027,23.214533161489005,7.454987291647899,10.578838891842025,25.40632888012151,25.528889514933663,6.242652700793644,12.13797839844933
70.9404858147555,71.79271476387324,121.64136553333351,60.78114655254636,21.761488045080174,21.8967214879019,5.904049982577465,8.134081315590912,24.401074055868857,24.55415221794732,7.493976062131051,8.014902871120793
71.12439680020555,72.00439586320246,125.95320343168008,62.85002470976961,20.674796763221316,20.694598479419408,0.8191850238814894,6.484198986926902,22.764295204778527,22.806069644576308,1.9036764629621097,6.452396546058541
71.11724324100459,71.98920852191203,124.78385741112015,59.77754921013374,21.02799673869414,21.059585456612787,1.3294927618456194,3.806123349121524,22.2815860628643,22.28506166562144,0.15489596372159734,2.77013808256239
73.24867580857064,73.89297869862604,94.80379324652053,49.3220316472291,21.542439580036245,21.561998073742345,0.8430578725562771,4.334729555411101,22.093319642900816,22.102545457553084,0.40774285981335745,4.407111548327549
75.10722040628302,75.43222239066768,48.92561763717076,35.74285557983612,22.066593254898866,22.077456552166794,0.47954993566432336,5.5939197660307265,21.59465657095625,21.622759855799597,1.2145513640345862,5.022447091298471
70.57485321958633,71.01829480282535,62.7882897348562,28.505379103932803,22.570357381617615,22.579608973301067,0.4177090532374021,4.892247928614047,21.631944996114434,21.66746636990286,1.538054575951062,7.866133542318071
63.51321344744523,63.86114281282298,44.31727893903427,23.91115928195299,22.348457227088442,22.360888023717944,0.5557727782510139,5.565052406047325,22.219280634183242,22.310883757383188,4.079102134874351,8.653572931145156
59.04078451300444,59.33470214570992,34.79264280908793,18.20692221677762,22.07284646241684,22.09666361915622,1.051992144714469,4.918865033409151,22.97737813847927,23.077413053933068,4.607087143175415,8.237344714883925
57.09251254795159,57.237427901772044,16.568163772541883,24.890404196829216,21.698026924720562,21.724192525525286,1.1361684601903204,3.882284474138835,23.810064640495106,23.84764740385163,1.7911085138758855,7.8387945243243635
58.883468153881395,59.247585121497885,43.01352089997309,25.10893316438819,21.255340537442226,21.26202350238265,0.28414205323737685,3.5444997047086773,24.11691278429774,24.133371503614363,0.7941378860422204,5.644464327021922
63.67373984720976,64.18734645249324,65.6702984822488,22.136458357250348,20.846805746488517,20.855822484311958,0.37602166530551157,4.178697804794108,22.747249762202078,22.833343443609913,3.924201069841369,9.11602094675633
68.42539313991801,68.6733676119213,33.99699280974165,20.033496812202138,20.254961961411425,20.294177824755625,1.5901695245792091,4.757772910653184,20.76023146077759,20.970788471752904,8.786758821944682,9.206512459852771
70.93980918084245,70.98329407000938,6.171510415090208,17.764309497852366,19.81719149496292,19.857916109334397,1.615753457332004,5.582222879729585,19.69187200244265,19.866484889978988,6.9073989231787865,12.056813168110857
68.88643917751371,69.07889839186767,26.552700476679803,16.334350580486337,19.400267139843226,19.41853874634791,0.7092819461341641,5.810318830380783,18.98016624100412,19.063171266614,3.157788204105115,11.68936139775563
65.64371769766815,65.87624023213526,30.58135395084579,20.851087298312308,19.062602860286223,19.07316047276963,0.40262261102924,4.36132086802554,18.945830393954317,19.01242198793747,2.5277005309250016,7.820166956206037
64.35666362241423,64.5030785669867,18.866992010284317,24.949974503048423,19.425247115391446,19.434321234031152,0.3526163334903459,5.2187410911846435,20.241923015411476,20.27877324220476,1.4931968469148809,8.622623448797317
62.360261520025205,62.469515797183426,13.638187088612762,30.6087241886608,19.721086444257104,19.733469605500527,0.488572129351887,5.579349028557058,21.036217375393754,21.07053356573501,1.4449432799478636,7.798653763102855
60.06695657236569,60.365954945295236,36.009244590948704,28.817257066091905,18.92107563469628,18.989453976387676,2.5922591474484475,9.150689321105709,20.42738072386258,20.513711627635193,3.534481504142824,10.799672467880708
58.686357529747475,59.03318190137519,40.82800529150396,27.844480595343057,17.681981637242444,17.88987146663321,7.395026472878126,9.41758001777877,19.546521169745002,19.732138544138024,7.290801685768096,10.129854352545426
55.796392466113815,55.952372853293575,17.430615681381408,27.023765325632198,16.370930104354688,16.581958872750572,6.954007575924784,8.905656212337918,18.076287691054127,18.274953324197572,7.221742311844995,8.55909598770707
53.07992494545274,53.13974497013431,6.3540632760178,18.85667526035732,15.427689222121435,15.499060364559888,2.207277449909397,9.941345755652545,16.120686054949964,16.18677836455514,2.1352749409719767,7.202249818238592
51.94718544649161,52.07767247577226,13.573894681618407,16.817829974649044,16.355259358075724,16.566239164986886,6.945771401621841,9.10121862803073,15.779213991335832,15.816241365699392,1.1698967536921143,7.387958861924073
49.83678894778326,49.983622940844015,14.657029666576795,15.993120224125349,18.384606858954175,18.635208083670904,9.277210963408413,8.89465889106317,16.85933859499379,17.019230250313203,5.416900452528721,8.83669320357361
50.01688714902039,50.21876953638902,20.235813671111597,24.828881671751624,19.898431416301,20.013801050198836,4.6046596477053106,9.558426737800383,17.846578394273806,18.026852384852095,6.467046522287044,10.303395596807817
53.244283902085165,53.75102942110107,54.21939558222806,26.306291318165066,20.203072386352215,20.275735527532653,2.9413173342623353,9.999788004944092,18.279349601871665,18.3987707565655,4.380143485203965,12.719357697071151
54.92793509755036,55.33970729702628,45.40514963983931,36.38230327614039,18.687591255536514,18.93121682245847,9.164903444929934,9.299521252467617,17.47144073222036,17.711660122218802,8.451663025507242,9.845566354361651
54.538971610273414,55.017025145602375,52.37363156563604,35.759811609132136,16.32320617874063,16.634575702064296,10.262048834031543,9.376181964626525,15.526641379088735,15.791764835810875,8.30324411472237,8.618633643427952
52.005273241643216,52.57189053477225,59.25522946210435,25.553639420027686,14.200819984206714,14.392901661020352,5.492329999957646,7.572903383149983,13.60647686698092,13.709580396967741,2.8163819292351775,6.22057638805253
46.78699545848884,47.04509146194702,24.21768663030395,29.20978931613581,12.799728798123375,12.838440185877921,0.9924891008562381,4.640078355419011,12.668573127856444,12.681304502574143,0.32273879116082926,2.9019146480536655
41.91848281825593,42.20242545346153,23.88551237055982,21.448946914234753,11.86119582072341,11.892578304653671,0.7454524347726541,4.277605443952792,12.256687206985227,12.26252586974269,0.1431594162334232,2.778286384524476
