Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Athlete Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Elevation Gain,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Calories,Relative Effort.1,Commute.1
2189890281,"27 May 2018, 13:03:25","Ottawa, Ottawa City Hall / Ottawa",Run,6656,21.62,184.0,302.0,False,activities/2333658388.fit.gz,84.0,6656.0,6656.0,21626.099609375,4.099999904632568,109.47085571289062,48.70000076293945,73.0999984741211,17.600000381469727,-0.0295938700437545,83.0,80.41345977783203,168.25540161132812,1346.0,302.0,0.0
2189890320,"20 May 2018, 11:34:07","San Antonio / San Antonio, Market Square",Run,5776,5.09,182.0,20.0,False,activities/2333658449.fit.gz,84.0,5776.0,1988.0,5089.7001953125,4.800000190734863,28.898143768310547,191.3999938964844,199.8999938964844,29.299999237060547,-0.0078590093180537,57.0,42.84371566772461,131.31954956054688,313.0,20.0,0.0
2189890357,"13 May 2018, 14:29:20","Montréal, Île de Montréal",Run,9864,23.01,183.0,236.0,False,activities/2333658482.fit.gz,84.0,9864.0,7857.0,23010.900390625,6.400000095367432,6.430607795715332,14.399999618530272,21.100000381469727,9.5,0.0204251036047935,83.0,78.6073226928711,157.71290588378906,1423.0,236.0,0.0
2189890407,"12 May 2018, 18:13:19","Montréal, Île de Montréal",Run,10445,10.03,208.0,124.0,False,activities/2333658558.fit.gz,84.0,10445.0,3260.0,10033.400390625,4.599999904632568,16.10065269470215,8.800000190734863,20.799999237060547,8.600000381469727,-0.0139533961191773,82.0,76.20450592041016,163.8990020751953,604.0,124.0,0.0
2189890520,"6 May 2018, 16:01:34","Montréal, Île de Montréal / Brossard, Île Notre-Dame",Run,18629,25.03,176.0,273.0,False,activities/2333658622.fit.gz,84.0,18629.0,8212.0,25035.5,10.699999809265137,70.7042007446289,6.599999904632568,19.899999618530277,13.300000190734863,0.049529667943716,82.0,78.61312866210938,159.74826049804688,1551.0,273.0,0.0
2189890562,"29 Apr 2018, 16:42:04","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,2810,8.03,176.0,46.0,False,activities/2333658661.fit.gz,84.0,2810.0,2745.0,8031.39990234375,3.700000047683716,27.42760467529297,6.900000095367432,19.200000762939453,11.899999618530272,-0.0037353388033807,84.0,78.97289276123047,145.25274658203125,497.0,46.0,0.0
2189890564,"5 May 2018, 19:42:56","Montréal, Île de Montréal",Run,3338,10.20,181.0,124.0,False,activities/2333658658.fit.gz,84.0,3338.0,3292.0,10208.7001953125,5.199999809265137,33.202659606933594,9.300000190734863,20.799999237060547,9.0,0.0009795567020773,82.0,78.11097717285156,162.7482452392578,636.0,124.0,0.0
2189890654,"28 Apr 2018, 16:34:48","Montréal, Île de Montréal / Montréal, Parc Jean-Drapeau",Run,8881,22.50,190.0,238.0,False,activities/2333658720.fit.gz,84.0,8881.0,7646.0,22504.80078125,4.800000190734863,74.00069427490234,6.900000095367432,21.100000381469727,13.899999618530272,0.0017773986328393,82.0,79.01264953613281,157.14356994628906,1399.0,238.0,0.0
2189890731,"22 Apr 2018, 16:40:25","Montréal, Île de Montréal / Montréal, Lachine Canal National Historic Site of Canada",Run,6891,20.01,173.0,203.0,False,activities/2333658808.fit.gz,84.0,6891.0,6741.0,20014.5,4.900000095367432,70.34546661376953,6.199999809265137,22.600000381469727,17.0,-0.0019985509570688,82.0,80.22650146484375,156.81678771972656,1245.0,203.0,0.0
2189890746,"15 Apr 2018, 17:59:05","Montréal, Île de Montréal",Run,2712,8.14,180.0,63.0,False,activities/2333658833.fit.gz,84.0,2712.0,2708.0,8148.89990234375,3.900000095367432,29.676767349243164,9.800000190734863,20.799999237060547,13.600000381469728,-0.0245431903749704,83.0,79.72380828857422,149.51943969726562,510.0,63.0,0.0
2189890782,"12 Apr 2018, 05:49:01","Paris / Paris, Bois de Boulogne",Run,2545,6.24,210.0,83.0,False,activities/2333658881.fit.gz,84.0,2545.0,2177.0,6240.60009765625,3.5999999046325684,31.89443588256836,37.59999847412109,50.0,20.200000762939453,0.0064096399582922,83.0,73.64187622070312,162.95802307128906,382.0,83.0,0.0
2189890902,"2 Apr 2018, 16:43:01","Montréal, Île de Montréal",Run,3462,10.39,176.0,110.0,False,activities/2333659001.fit.gz,84.0,3462.0,3456.0,10397.900390625,4.300000190734863,32.03166580200195,8.800000190734863,21.100000381469727,11.199999809265137,-0.003846930572763,82.0,80.49334716796875,158.1620330810547,652.0,110.0,0.0
2189890949,"8 Apr 2018, 07:33:24","Paris / Paris, Bois de Vincennes",Run,15464,42.54,174.0,438.0,False,activities/2333658955.fit.gz,84.0,15464.0,15181.0,42542.69921875,4.099999904632568,318.8103332519531,26.299999237060547,69.0999984741211,25.200000762939453,-0.0103425495326519,83.0,79.79139709472656,156.24496459960938,2746.0,438.0,0.0
2189890963,"30 Mar 2018, 17:14:01","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,3279,8.15,194.0,68.0,False,activities/2333659071.fit.gz,84.0,3279.0,2716.0,8153.2001953125,5.0,30.737926483154297,6.900000095367432,19.600000381469727,9.600000381469728,0.0012265122495591,83.0,77.59371185302734,153.66912841796875,506.0,68.0,0.0
2189890968,"31 Mar 2018, 16:32:07","Montréal, Île de Montréal / Montréal, Parc Jean-Drapeau",Run,7179,21.15,181.0,226.0,False,activities/2333659048.fit.gz,84.0,7179.0,7148.0,21151.30078125,4.300000190734863,89.66155242919922,6.199999809265137,20.299999237060547,15.0,-0.0382955186069011,83.0,79.89451599121094,158.11766052246094,1285.0,226.0,0.0
2189891021,"25 Mar 2018, 17:26:14","Montréal, Île de Montréal / Montréal, Parc Jean-Drapeau",Run,7189,21.11,196.0,247.0,False,activities/2333659121.fit.gz,84.0,7189.0,6999.0,21111.900390625,4.800000190734863,103.73995208740234,6.199999809265137,20.799999237060547,16.5,0.0009473329992033,83.0,80.1498031616211,161.35971069335938,1319.0,247.0,0.0
2189891045,"19 Mar 2018, 03:29:21","Wheelers Hill / Mulgrave, Freeway Reserve",Run,3615,10.67,202.0,102.0,False,activities/2333659159.fit.gz,84.0,3615.0,3598.0,10676.599609375,3.799999952316284,79.21488189697266,68.0,104.5999984741211,12.5,-0.0018732554744929,83.0,78.57015228271484,155.4351348876953,685.0,102.0,0.0
2189891048,"12 Mar 2018, 00:38:16","Glen Waverley / Mount Waverley, Huntingdale Wetlands",Run,4259,12.03,185.0,79.0,False,activities/2333659165.fit.gz,84.0,4259.0,4147.0,12036.2001953125,3.799999952316284,114.43003845214844,60.09999847412109,114.9000015258789,20.5,0.0257556363940238,82.0,80.29707336425781,148.06097412109375,779.0,79.0,0.0
2189891121,"9 Mar 2018, 23:35:48","Glen Waverley / Mount Waverley, Huntingdale Wetlands",Run,3826,10.16,179.0,91.0,False,activities/2333659266.fit.gz,84.0,3826.0,3570.0,10159.7001953125,4.199999809265137,100.56773376464844,64.0999984741211,112.1999969482422,19.399999618530277,0.0059056864120066,82.0,81.04650115966797,153.40090942382812,633.0,91.0,0.0
2189891122,"10 Mar 2018, 21:13:48",Glen Waverley / Melbourne,Run,8415,24.50,170.0,146.0,False,activities/2333659222.fit.gz,84.0,8415.0,8270.0,24507.099609375,5.400000095367432,162.407958984375,2.400000095367432,110.0999984741211,19.600000381469727,-0.4162059128284454,83.0,80.9324951171875,145.30885314941406,1496.0,146.0,0.0
2189891128,"8 Mar 2018, 21:47:53","Torquay / Jan Juc, Torquay Foreshore Reserve",Run,7336,10.05,184.0,91.0,False,activities/2333659268.fit.gz,84.0,7336.0,3361.0,10049.7001953125,3.900000095367432,100.63523864746094,2.900000095367432,19.100000381469727,15.100000381469728,0.0358219631016254,83.0,79.02057647705078,155.0426483154297,620.0,91.0,0.0
2189891152,"8 Mar 2018, 00:08:28","Torquay / Jan Juc, Torquay Foreshore Reserve",Run,2712,8.16,176.0,75.0,False,activities/2333659321.fit.gz,84.0,2712.0,2712.0,8164.89990234375,4.0,84.62401580810547,3.0,19.100000381469727,18.700000762939453,0.0661367550492286,83.0,79.89634704589844,154.5426025390625,512.0,75.0,0.0
2189891189,"6 Mar 2018, 21:54:43","Torquay / Jan Juc, Torquay Foreshore Reserve",Run,3516,10.05,173.0,103.0,False,activities/2333659366.fit.gz,84.0,3516.0,3362.0,10050.400390625,3.799999952316284,99.95086669921876,3.0,19.100000381469727,14.899999618530272,0.0487542785704135,83.0,78.87664031982422,157.69175720214844,626.0,103.0,0.0
2189891190,"5 Mar 2018, 21:59:26","Torquay / Jan Juc, Torquay Foreshore Reserve",Run,7238,8.11,179.0,74.0,False,activities/2333659370.fit.gz,84.0,7238.0,2668.0,8111.2001953125,4.199999809265137,76.1707763671875,3.0,19.100000381469727,14.800000190734863,-0.0135614955797791,83.0,78.45095825195312,155.5869903564453,510.0,74.0,0.0
2189891231,"4 Mar 2018, 21:01:03","Torquay / Jan Juc, Torquay Foreshore Reserve",Run,2753,8.18,179.0,62.0,False,activities/2333659409.fit.gz,84.0,2753.0,2698.0,8187.10009765625,4.099999904632568,78.54839324951172,2.900000095367432,19.100000381469727,14.0,-0.0256501082330942,83.0,78.6938247680664,151.0982208251953,511.0,62.0,0.0
2189891273,"2 Mar 2018, 23:32:03",Glen Waverley / Mount Waverley,Run,4170,11.11,174.0,94.0,False,activities/2333659458.fit.gz,84.0,4170.0,3983.0,11118.5,4.400000095367432,136.85293579101562,79.5,120.6999969482422,24.0,0.0197868421673774,82.0,75.16598510742188,152.31687927246094,712.0,94.0,0.0
2189891279,"3 Mar 2018, 20:55:41",Glen Waverley / Oakleigh,Run,6693,20.25,169.0,119.0,False,activities/2333659456.fit.gz,84.0,6693.0,5515.0,20252.0,18.200000762939453,128.53277587890625,42.79999923706055,112.0999984741211,18.399999618530277,0.00148133514449,85.0,80.73860168457031,149.571533203125,1004.0,119.0,0.0
2189891309,"26 Feb 2018, 14:37:24",Quebec City,Run,6664,7.62,172.0,65.0,False,activities/2333659489.fit.gz,84.0,6664.0,2615.0,7624.7001953125,3.900000095367432,53.69059371948242,62.29999923706055,101.5,11.699999809265137,0.0249190125614404,83.0,76.26651000976562,152.20237731933594,479.0,65.0,0.0
2189891342,"17 Feb 2018, 17:11:40","Montréal, Île de Montréal",Run,1040,2.81,149.0,11.0,False,activities/2333659531.fit.gz,84.0,1040.0,957.0,2811.699951171875,4.099999904632568,16.451251983642578,9.300000190734863,20.299999237060547,6.099999904632568,0.0177828352898359,74.0,69.197021484375,140.2641143798828,171.0,11.0,0.0
2189891380,"18 Feb 2018, 20:27:41","Montréal, Île de Montréal / Montréal, Parc Jean-Drapeau",Run,6887,19.92,172.0,159.0,False,activities/2333659537.fit.gz,84.0,6887.0,6696.0,19928.80078125,4.699999809265137,91.9510498046875,6.199999809265137,19.799999237060547,12.699999809265137,0.0025089317932724,84.0,79.97721862792969,149.3892364501953,1204.0,159.0,0.0
2189891391,"17 Feb 2018, 16:29:48","Montréal, Île de Montréal",Run,1492,4.36,155.0,18.0,False,activities/2333659585.fit.gz,84.0,1492.0,1489.0,4362.10009765625,4.599999904632568,7.407928943634033,7.099999904632568,19.0,7.699999809265137,-0.2407097518444061,83.0,81.49225616455078,140.38922119140625,262.0,18.0,0.0
2189891439,"10 Feb 2018, 18:12:41","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,3546,10.05,171.0,69.0,False,activities/2333659634.fit.gz,84.0,3546.0,3453.0,10058.7998046875,4.5,45.170806884765625,6.800000190734863,20.299999237060547,11.899999618530272,-0.0019883087370544,84.0,80.8431396484375,147.5355224609375,608.0,69.0,0.0
2189891444,"4 Feb 2018, 16:05:20",Ottawa,Run,5136,12.53,167.0,50.0,False,activities/2333659635.fit.gz,84.0,5136.0,4598.0,12529.400390625,4.199999809265137,57.40774917602539,53.0,71.5,27.399999618530277,0.0055868597701191,83.0,72.30889129638672,139.5391845703125,758.0,50.0,0.0
2189891497,"28 Jan 2018, 19:08:20","Montréal, Île de Montréal / Montréal, Parc Jean-Drapeau",Run,7029,19.82,175.0,194.0,False,activities/2333659722.fit.gz,84.0,7029.0,6706.0,19826.0,5.099999904632568,106.94904327392578,6.900000095367432,20.299999237060547,14.699999809265137,-0.00353071722202,83.0,79.07878875732422,155.67813110351562,1206.0,194.0,0.0
2189891536,"27 Jan 2018, 17:21:52","Montréal, Île de Montréal",Run,4470,12.00,175.0,115.0,False,activities/2333659787.fit.gz,84.0,4470.0,4121.0,12008.7998046875,4.900000095367432,62.4002685546875,6.199999809265137,19.799999237060547,10.600000381469728,0.0008327226969413,83.0,81.068603515625,154.16650390625,731.0,115.0,0.0
2189891545,"21 Jan 2018, 17:04:24","Montréal, Île de Montréal / Montréal",Run,5595,15.88,176.0,159.0,False,activities/2333659791.fit.gz,84.0,5595.0,5136.0,15885.7998046875,4.699999809265137,97.02532958984376,6.199999809265137,20.299999237060547,12.300000190734863,0.000629493035376,83.0,79.7728500366211,157.81307983398438,952.0,159.0,0.0
2189891588,"20 Jan 2018, 15:43:26","Montréal, Île de Montréal",Run,4191,12.16,174.0,118.0,False,activities/2333659834.fit.gz,84.0,4191.0,4074.0,12164.5,5.0,51.24542236328125,6.800000190734863,21.100000381469727,15.800000190734863,-0.0008220641757361,83.0,80.15821838378906,155.88607788085938,734.0,118.0,0.0
2189891654,"7 Jan 2018, 19:32:11","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,4031,11.63,173.0,115.0,False,activities/2333659889.fit.gz,84.0,4031.0,3929.0,11631.2998046875,4.5,44.5753173828125,6.800000190734863,20.299999237060547,13.600000381469728,0.0,84.0,79.4818115234375,156.4697723388672,702.0,115.0,0.0
2189891656,"14 Jan 2018, 19:21:08","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,5211,15.04,174.0,112.0,False,activities/2333659882.fit.gz,84.0,5211.0,5005.0,15046.099609375,4.800000190734863,66.1348648071289,6.800000190734863,20.799999237060547,15.0,0.0006646240362897,84.0,79.32096862792969,149.31370544433594,889.0,112.0,0.0
2189891708,"1 Jan 2018, 18:14:53","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,4691,13.13,181.0,144.0,False,activities/2333659935.fit.gz,84.0,4691.0,4541.0,13132.7001953125,4.199999809265137,55.12515258789063,6.800000190734863,20.299999237060547,12.300000190734863,-0.0083760386332869,84.0,79.6072998046875,158.32034301757812,776.0,144.0,0.0
2189891744,"31 Dec 2017, 17:14:09","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,4283,12.05,178.0,113.0,False,activities/2333659988.fit.gz,84.0,4283.0,4177.0,12051.099609375,4.800000190734863,51.82396697998047,6.800000190734863,19.799999237060547,7.0,-0.0016595994820818,83.0,79.87406921386719,153.9853057861328,712.0,113.0,0.0
2189891748,"26 Dec 2017, 15:57:20","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,4401,12.51,166.0,118.0,False,activities/2333659993.fit.gz,84.0,4401.0,4296.0,12513.2001953125,5.0,39.05812454223633,6.800000190734863,19.799999237060547,8.899999618530273,-0.0079915607348084,83.0,79.11369323730469,155.74583435058594,771.0,118.0,0.0
2189891784,"24 Dec 2017, 15:18:56","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,5763,15.86,176.0,179.0,False,activities/2333660027.fit.gz,84.0,5763.0,5619.0,15861.2001953125,4.099999904632568,63.51462936401367,6.800000190734863,20.799999237060547,14.0,-0.0006304692942649,83.0,81.15966033935547,158.85887145996094,957.0,179.0,0.0
2189891805,"3 Dec 2017, 20:27:48","Montréal, Île de Montréal",Run,5406,15.97,187.0,181.0,False,activities/2333660081.fit.gz,84.0,5406.0,5396.0,15969.0,5.0,10.807692527770996,8.899999618530273,19.799999237060547,11.0,0.060742687433958,84.0,81.07470703125,159.40029907226562,976.0,181.0,0.0
2189891809,"10 Dec 2017, 16:39:45","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,5233,13.88,181.0,109.0,False,activities/2333660078.fit.gz,84.0,5233.0,4932.0,13881.099609375,5.199999809265137,19.850496292114254,6.900000095367432,20.899999618530277,8.100000381469727,-0.047546662390232,82.0,76.85294342041016,148.58213806152344,831.0,109.0,0.0
2189891846,"2 Dec 2017, 19:19:56","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,3529,14.81,194.0,125.0,False,activities/2333660121.fit.gz,84.0,3529.0,3518.0,14816.599609375,4.400000095367432,33.51443862915039,6.800000190734863,19.899999618530277,15.600000381469728,-0.0668169483542442,83.0,80.063232421875,161.1945343017578,631.0,125.0,0.0
2189891895,"21 Nov 2017, 00:17:53","Wheelers Hill / Mulgrave, Freeway Reserve",Run,3066,9.03,174.0,86.0,False,activities/2333660189.fit.gz,84.0,3066.0,3066.0,9029.7998046875,3.900000095367432,66.66402435302734,68.0,104.5999984741211,12.399999618530272,-0.0055372212082147,82.0,77.50656127929688,154.98097229003906,560.0,86.0,0.0
2189891898,"23 Nov 2017, 00:53:06","Wheelers Hill / Mulgrave, Freeway Reserve",Run,3722,10.63,176.0,118.0,False,activities/2333660186.fit.gz,84.0,3722.0,3573.0,10633.0,3.5999999046325684,81.21991729736328,68.0,104.5999984741211,13.899999618530272,-0.0009404683369211,82.0,79.75483703613281,159.3026123046875,656.0,118.0,0.0
2189891938,"18 Nov 2017, 00:35:02","Mount Waverley, Valley Reserve / Mount Waverley, Huntingdale Wetlands",Run,2792,8.19,179.0,95.0,False,activities/2333660227.fit.gz,84.0,2792.0,2764.0,8196.7001953125,5.099999904632568,90.67279052734376,64.19999694824219,112.1999969482422,22.5,0.2440006285905838,83.0,81.97539520263672,160.44825744628906,516.0,95.0,0.0
2189891981,"14 Nov 2017, 19:31:27","Glen Waverley / Mount Waverley, Tunnel Reserve",Run,3404,8.21,167.0,52.0,False,activities/2333660272.fit.gz,84.0,3404.0,2797.0,8216.099609375,3.900000095367432,75.89552307128906,75.4000015258789,110.3000030517578,12.800000190734863,-0.0864156931638717,82.0,78.99927520751953,146.8952178955078,498.0,52.0,0.0
2189891982,"11 Nov 2017, 19:46:29","Montréal, Île de Montréal",Run,2182,6.06,176.0,65.0,False,activities/2333660277.fit.gz,84.0,2182.0,2052.0,6063.10009765625,4.300000190734863,26.54152107238769,6.900000095367432,19.700000762939453,8.5,-0.0082466062158346,83.0,78.6588363647461,157.10426330566406,351.0,65.0,0.0
2189892055,"29 Oct 2017, 16:56:16","Montréal, Île de Montréal",Run,9519,17.65,184.0,192.0,False,activities/2333660386.fit.gz,84.0,9519.0,6003.0,17658.0,6.599999904632568,14.30250644683838,9.899999618530272,20.299999237060547,8.0,0.0096273645758628,82.0,78.75109100341797,159.07254028320312,1054.0,192.0,0.0
2189892073,"3 Nov 2017, 14:01:48","New York, Central Park",Run,2731,7.80,180.0,98.0,False,activities/2333660383.fit.gz,84.0,2731.0,2554.0,7800.7001953125,4.0,69.71420288085938,15.0,37.5,23.100000381469727,0.0384580865502357,84.0,76.14118957519531,163.39984130859375,475.0,98.0,0.0
2189892106,"5 Nov 2017, 14:56:29","New York, Fort Wadsworth / New York",Run,14076,42.64,189.0,658.0,False,activities/2333660339.fit.gz,84.0,14076.0,13832.0,42641.1015625,5.199999809265137,248.9309234619141,-8.100000381469727,38.5,42.900001525878906,-0.0307215340435504,83.0,80.8020248413086,169.06246948242188,2572.0,658.0,0.0
2189892110,"22 Oct 2017, 15:28:41","Montréal, Île de Montréal",Run,10024,16.02,203.0,163.0,False,activities/2333660432.fit.gz,84.0,10024.0,5519.0,16024.7001953125,4.199999809265137,31.23796272277832,7.800000190734863,23.100000381469727,16.799999237060547,-0.034322015941143,83.0,79.8399658203125,156.18673706054688,951.0,163.0,0.0
2189892145,"9 Oct 2017, 16:05:17","Montréal, Île de Montréal",Run,3931,10.14,177.0,82.0,False,activities/2333660462.fit.gz,84.0,3931.0,3513.0,10140.7001953125,4.599999904632568,37.076316833496094,8.800000190734863,23.100000381469727,17.399999618530273,-0.0019722504075616,82.0,74.94051361083984,152.4623565673828,598.0,82.0,0.0
2189892180,"8 Oct 2017, 15:03:18","Montréal, Île de Montréal / Montréal, Parc Jean-Drapeau",Run,7182,19.20,171.0,151.0,False,activities/2333660503.fit.gz,84.0,7182.0,6574.0,19202.5,5.599999904632568,81.23880767822266,6.199999809265137,19.899999618530277,17.5,-0.0151022002100944,82.0,76.9745864868164,150.67514038085938,1157.0,151.0,0.0
2189892185,"15 Oct 2017, 14:02:10","Buffalo, Delaware Park / Niagara River Pky, L2G 3W6, Queen Victoria Park",Run,20740,42.33,194.0,690.0,False,activities/2333660475.fit.gz,84.0,20740.0,14308.0,42331.30078125,4.900000095367432,306.7789611816406,81.80000305175781,198.1999969482422,45.0,-0.1870955973863601,83.0,79.0185317993164,168.81076049804688,2456.0,690.0,0.0
2189892218,"24 Sep 2017, 15:04:48","Montréal / Montréal, Lachine Canal National Historic Site of Canada",Run,8678,15.04,172.0,151.0,False,activities/2333660553.fit.gz,84.0,8678.0,5158.0,15046.5,3.900000095367432,31.56110191345215,7.5,23.100000381469727,17.799999237060547,0.0245904363691806,83.0,80.45487976074219,156.51263427734375,891.0,151.0,0.0
2189892232,"1 Oct 2017, 14:08:14",Boston,Run,7569,20.10,187.0,184.0,False,activities/2333660549.fit.gz,84.0,7569.0,6994.0,20106.69921875,7.300000190734863,80.47675323486328,0.1000000014901161,17.899999618530273,23.399999618530277,0.0,83.0,77.18293762207031,154.70492553710938,1180.0,184.0,0.0
2189892238,"23 Sep 2017, 15:54:42","Montréal, Île de Montréal",Run,4081,10.55,160.0,53.0,False,activities/2333660583.fit.gz,84.0,4081.0,3562.0,10550.900390625,3.799999952316284,34.8691520690918,6.900000095367432,20.799999237060547,12.800000190734863,-0.0047389320097863,82.0,81.35188293457031,142.6483917236328,621.0,53.0,0.0
2189892269,"16 Sep 2017, 13:19:34","Montréal, Île de Montréal",Run,3440,10.04,191.0,52.0,False,activities/2333660613.fit.gz,84.0,3440.0,3435.0,10043.599609375,3.799999952316284,27.261667251586918,9.0,23.100000381469727,16.299999237060547,0.0069696125574409,83.0,79.55096435546875,144.83837890625,583.0,52.0,0.0
2189892281,"17 Sep 2017, 13:58:32","Montréal, Quai Victoria / Montréal, Île de Montréal",Run,6214,18.12,169.0,112.0,False,activities/2333660612.fit.gz,84.0,6214.0,5994.0,18123.5,4.0,33.390846252441406,7.099999904632568,23.100000381469727,14.800000190734863,-0.0132424756884574,83.0,81.06432342529297,146.62339782714844,1070.0,112.0,0.0
2189892300,"12 Sep 2017, 11:25:36","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,2350,6.42,162.0,15.0,False,activities/2333660655.fit.gz,84.0,2350.0,2342.0,6427.5,3.5999999046325684,22.994483947753903,6.900000095367432,19.0,11.5,-0.0031116297468543,83.0,80.92869567871094,136.22630310058594,368.0,15.0,0.0
2189892357,"10 Sep 2017, 15:02:10","Montréal, Île de Montréal / Montréal, Parc Jean-Drapeau",Run,8151,21.12,169.0,116.0,False,activities/2333660686.fit.gz,84.0,8151.0,7245.0,21123.19921875,4.800000190734863,101.25235748291016,6.199999809265137,19.899999618530277,18.100000381469727,0.0066277836449444,83.0,80.43234252929688,144.8376007080078,1243.0,116.0,0.0
2189892364,"3 Sep 2017, 18:18:18","Montréal, Île de Montréal",Run,3784,10.29,179.0,82.0,False,activities/2333660726.fit.gz,84.0,3784.0,3507.0,10292.5,4.599999904632568,41.958587646484375,6.900000095367432,20.299999237060547,14.0,-0.001943162526004,84.0,82.36483764648438,151.1300048828125,585.0,82.0,0.0
2189892369,"4 Sep 2017, 16:15:50","Montréal, Île de Montréal",Run,11037,30.45,194.0,293.0,False,activities/2333660690.fit.gz,84.0,11037.0,10247.0,30458.19921875,4.099999904632568,56.9949951171875,6.900000095367432,23.100000381469727,17.200000762939453,-0.0302053298801183,84.0,81.40103912353516,155.0789794921875,1806.0,293.0,0.0
2189892387,"31 Aug 2017, 11:23:22","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,2713,8.01,185.0,58.0,False,activities/2333660755.fit.gz,84.0,2713.0,2711.0,8018.10009765625,3.900000095367432,22.27599334716797,6.800000190734863,19.0,13.800000190734863,-0.0012471782974898,83.0,80.89630889892578,150.3483428955078,455.0,58.0,0.0
2189892394,"29 Aug 2017, 11:16:19","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,3492,10.18,171.0,34.0,False,activities/2333660758.fit.gz,84.0,3492.0,3489.0,10188.400390625,3.900000095367432,44.76617431640625,6.800000190734863,19.899999618530277,16.100000381469727,0.0019630168098956,83.0,81.20792388916016,137.80931091308594,569.0,34.0,0.0
2189892455,"24 Aug 2017, 11:10:56","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,2122,6.47,153.0,20.0,False,activities/2333660839.fit.gz,84.0,2122.0,2121.0,6473.89990234375,4.300000190734863,24.08080101013184,6.800000190734863,19.0,6.800000190734863,0.0015446639154106,83.0,80.23226165771484,136.6537322998047,371.0,20.0,0.0
2189892456,"27 Aug 2017, 12:50:10","Montréal, Île de Montréal",Run,9283,26.28,174.0,69.0,False,activities/2333660800.fit.gz,84.0,9283.0,9063.0,26288.099609375,4.0,52.572113037109375,6.800000190734863,23.100000381469727,13.399999618530272,0.0388008244335651,83.0,81.14622497558594,137.33889770507812,1514.0,69.0,0.0
2189892460,"26 Aug 2017, 12:54:13","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,3982,12.19,168.0,55.0,False,activities/2333660835.fit.gz,84.0,3982.0,3977.0,12192.599609375,3.900000095367432,46.91276550292969,6.800000190734863,19.899999618530277,13.699999809265137,0.0090218661352992,83.0,81.24402618408203,143.18817138671875,701.0,55.0,0.0
2189892480,"22 Aug 2017, 11:39:53","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,2815,8.19,171.0,66.0,False,activities/2333660864.fit.gz,84.0,2815.0,2793.0,8198.7001953125,3.799999952316284,34.66334533691406,6.800000190734863,19.899999618530277,21.0,0.004878822248429,84.0,81.66891479492188,151.4227294921875,464.0,66.0,0.0
2189892521,"19 Aug 2017, 14:33:26","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,3624,10.55,171.0,71.0,False,activities/2333660905.fit.gz,84.0,3624.0,3576.0,10554.2998046875,4.0,41.35427474975586,6.900000095367432,19.899999618530277,12.100000381469728,0.0502164997160434,83.0,81.26313018798828,148.0,600.0,71.0,0.0
2189892548,"20 Aug 2017, 12:08:14","Montréal, Île de Montréal",Run,8322,23.02,146.0,47.0,False,activities/2333660904.fit.gz,84.0,8322.0,8051.0,23025.19921875,3.700000047683716,50.23625564575195,6.900000095367432,23.100000381469727,20.799999237060547,0.0026058405637741,83.0,80.79878234863281,134.26174926757812,1321.0,47.0,0.0
2189892582,"13 Aug 2017, 12:17:37",Boston,Run,7479,21.30,179.0,92.0,False,activities/2333660957.fit.gz,84.0,7479.0,7099.0,21307.0,6.300000190734863,99.76628875732422,0.1000000014901161,25.399999618530277,20.700000762939453,0.0,83.0,78.8629379272461,142.52500915527344,1207.0,92.0,0.0
2189892595,"8 Aug 2017, 11:36:06","Montréal, Île de Montréal / Montréal, Sailors' Memorial Clock Tower",Run,2209,6.48,165.0,32.0,False,activities/2333661000.fit.gz,84.0,2209.0,2174.0,6483.60009765625,3.900000095367432,22.451187133789062,6.800000190734863,19.299999237060547,17.0,0.0107964714989066,83.0,80.31484985351562,143.26947021484375,363.0,32.0,0.0
